ID,Engagement Type,Company Name,Solution Engineer,Created,Core Platform,Challenge / Pain,TechWin Requirements,Integrations,DocAutomation,Mobile,In Person or Remote,With Partner?,RPA,Seller,Is Professional Services
131,,Lactalis,Chris Ellis,44263.74833,SharePoint Online (O365),"Currently moving from SP2010 to 365 and looking to migrate a bunch of WF and forms along with it.
Was initially looking to use MSFT, but global ruling made this not possible. They are currently finalising the design, and are keen to talk to a technical consultant to clarify fit and understand licensing requirements for the migration which they will build into their business case.",,TBC,FALSE,FALSE,Remote,FALSE,FALSE,,
130,,Waste Management,Thomas Kohlenbach,44263.49829,Promapp,"Background direct from client below:

We had a process mapping consultant in a couple of years ago who completed a number of process maps using a product called XSOL.  Unfortunately he left without handing over skills to maintain or create new content.

Our ICT Manager (Steven) has today advised that the XSOL licence is due for renewal.  I fed back that I didn’t believe it was worth renewing as the mapping and procedures output generated from XSOL was pretty poor/unfriendly.  I have recommended we instead consider Promapp.

Steven has asked me to come back to him with more info on the following questions:
•	understand options for the transfer of data from XSOL? 
•	how it works with SharePoint?
•	Pricing ?

Can the 3 of us catchup next week for a brief discussion of these points and a demo? 

Also – FYI - I have previous experience documenting processes and procedures as a Technical Writing consultant prior to my role at WM.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
129,,Ricoh New Zealand,Chris Ben,44262.49483,They are interested in our entire platform,"We are working to recruit Ricoh New Zealand to our partner network, with the aim of replicating the success we are experiencing with Ricoh Australia.",,,TRUE,TRUE,Remote,FALSE,TRUE,,
128,,Waipa District Council,Thomas Kohlenbach,44259.53243,Promapp,Waipa District Council have been rolling out a risk management improvement programme over the past two years.  They have the foundations in place and are moving into the change management programme to embed a risk management culture within the organisation.  This includes training all staff and moving into a more formalised operational risk management approach.  They are looking at what may be available to support this so hence the request for a demo,,,FALSE,FALSE,Remote,FALSE,FALSE,,
127,,Youi,Thomas Kohlenbach,44258.90291,Promapp,"-	Currently, Pieter and team are stablishing business process function, focussing on operational processes to date.
-	The organisation is looking to expand this BPM effort to provide visibility to the wider enterprise business of 1500 staff to ensure effective governance and change management is enabled.
-	Wanting to map Risks and Controls using existing tool – ability to do this via link embedding into the process itself within Promapp.
-	Corporate Development Department, Portfolio management and Strategy / executions / claims are currently involved.
-	Requirements are quite technical, however the BPM team are also mindful that this needs to be consumable by the business.
-	Currently evaluating Appian, ARIS and EPC.
-	Would eventually like to evolve to process mining and RPA capability.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
126,,Ampol,Mathew Johnson,44257.94503,SharePoint Online (O365),Client is migrating from Sp2010/SP2013 in Azure to a more modern cloud platform and we have position Nintex for O365 and NWC as a recomended option.,,MSFT O365 and D365,TRUE,TRUE,Remote,FALSE,FALSE,,
125,,BASF Malaysia,Kevin See,44256.03498,Promapp,"Currently is using visio to develop process maps. The one she has developed covers from level 1 processes onwards- she would like a product that is easy to navigate for those mapping it out and for the user, mainly will start project in FInance department. example Payment processing",,No,FALSE,FALSE,Remote,FALSE,FALSE,,
124,,DPIE,Marcus Platt,44255.84413,Salesforce,"Very fast turn around. new Salesforce community project to create a portal where contractors can login and eSign against a PDF.

Digital signatures are the immediate requirement but more may be uncovered as the demo takes place.

Existing Drawloop customer",,Salesforce/Sharepoint,TRUE,FALSE,Remote,FALSE,FALSE,,
123,,pallas capital,Chris Ben,44252.89433,Promapp,finserv client - looking to document processes for credit assessment. being in commercial finance the process is quite lengthy and complex and has many variations. the need somewhere to central store and also manage these processes as they are critical to the business.,,,FALSE,FALSE,Remote,FALSE,FALSE,,
122,,Frasers Propoerty Group,Thomas Kohlenbach,44249.96521,Promapp,"currently no processes documented they have spun up a specific project around this and reviewing tools - there are two key divisions FPA and FPI and boht have a dedicated operations manger to run this and they are selecting a tool together. 

they were really impressed with the canned demo and want us to convert a real process for each department to present them both back with additional stakeholders attending.

FPA have already provided there process and FPI should provide there later this week",,SharePoint,FALSE,FALSE,Remote,FALSE,FALSE,,
121,,Ministry for Primary Industries (MPI),Mathew Johnson,44249.51898,NWC,"MPI are a long term, large Promapp client and are interested in exploring automation for their mapped processes.  We have demo'd our automation platform and they want to organise a further demo, to their SLT, to get the business case for Nintex automation approved.  They have identifed two initial processes in Promapp that they want us to look at, as per the links in the attached document",,,TRUE,FALSE,In Person,FALSE,FALSE,,
120,,Financial Market Authority (FMA),Chris Ellis,44249.47988,NWC,"FMA are a current, major Promapp customer and have been using it for some time.  They are embarking on an automation journey and considering the Nintex automation platform.  We have been asked to do a demo to their SLT in the next few weeks to show how we can automate their relevant Promapp processes.  They have selected an initial process candidate and would like us to build out a custom demo.",,,TRUE,FALSE,In Person,FALSE,FALSE,,
119,,The Personnel Group,Chris Ben,44248.87817,NWC,"Quarterly Performance Review. 

Following his attendance of one of our PEID session on automation, Steve was looking for ways to improve certain processes within his business. One of those processes is their Performance reviews. The current challenge they have is that it involves taking up a lot of HR's time to review process and respond to a large number of staff reviews and needing to coordinate with the relevant departments and individuals. Approval process for signing off on these reviews can also take a lot of time which he is looking to reduce and manage better.",,,TRUE,FALSE,Remote,FALSE,FALSE,,
118,,Asurequality,Chris Ben,44244.53348,SharePoint Online (O365),"They use ProMapp for their process mapping, and also heavily use Microsoft and  are also currently evaluating the plethora of their tools in the automation space. They said they are clear that ultimately AQ is very unlikely to support a hybrid set of several automation tools (unless there was a very compelling reason to do so)' and so keen to set up demo. An obvious area to demo in his point of view is their payments approval processes.",,,TRUE,TRUE,Remote,FALSE,TRUE,,
